,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total,id
6456,Tarragona,65 y más,Españoles,Hombres,2021,67.304,43
6457,Tarragona,65 y más,Españoles,Hombres,2020,66.098,43
6458,Tarragona,65 y más,Españoles,Hombres,2019,64.911,43
6459,Tarragona,65 y más,Españoles,Mujeres,2021,82.819,43
6460,Tarragona,65 y más,Españoles,Mujeres,2020,81.336,43
6461,Tarragona,65 y más,Españoles,Mujeres,2019,79.828,43
6462,Tarragona,65 y más,Extranjeros,Ambos sexos,2021,8.454,43
6463,Tarragona,65 y más,Extranjeros,Ambos sexos,2020,7.986,43
6464,Tarragona,65 y más,Extranjeros,Ambos sexos,2019,7.195,43
6465,Tarragona,65 y más,Extranjeros,Hombres,2021,3.997,43
6466,Tarragona,65 y más,Extranjeros,Hombres,2020,3.765,43
6467,Tarragona,65 y más,Extranjeros,Hombres,2019,3.377,43
6468,Tarragona,65 y más,Extranjeros,Mujeres,2021,4.457,43
6469,Tarragona,65 y más,Extranjeros,Mujeres,2020,4.221,43
6470,Tarragona,65 y más,Extranjeros,Mujeres,2019,3.818,43
6471,Tarragona,65 y más,Extranjeros,Ambos sexos,2021,"5,33",43
6472,Tarragona,65 y más,Extranjeros,Ambos sexos,2020,"5,14",43
6473,Tarragona,65 y más,Extranjeros,Ambos sexos,2019,"4,74",43
6474,Tarragona,65 y más,Extranjeros,Hombres,2021,"5,61",43
6475,Tarragona,65 y más,Extranjeros,Hombres,2020,"5,39",43
6476,Tarragona,65 y más,Extranjeros,Hombres,2019,"4,95",43
6477,Tarragona,65 y más,Extranjeros,Mujeres,2021,"5,11",43
6478,Tarragona,65 y más,Extranjeros,Mujeres,2020,"4,93",43
6479,Tarragona,65 y más,Extranjeros,Mujeres,2019,"4,56",43
6516,Teruel,0-15 años,TOTAL,Ambos sexos,2021,18.515,44
6517,Teruel,0-15 años,TOTAL,Ambos sexos,2020,18.500,44
6518,Teruel,0-15 años,TOTAL,Ambos sexos,2019,18.543,44
6519,Teruel,0-15 años,TOTAL,Hombres,2021,9.424,44
6520,Teruel,0-15 años,TOTAL,Hombres,2020,9.439,44
6521,Teruel,0-15 años,TOTAL,Hombres,2019,9.461,44
6522,Teruel,0-15 años,TOTAL,Mujeres,2021,9.091,44
6523,Teruel,0-15 años,TOTAL,Mujeres,2020,9.061,44
6524,Teruel,0-15 años,TOTAL,Mujeres,2019,9.082,44
6525,Teruel,0-15 años,Españoles,Ambos sexos,2021,15.529,44
6526,Teruel,0-15 años,Españoles,Ambos sexos,2020,15.594,44
6527,Teruel,0-15 años,Españoles,Ambos sexos,2019,15.769,44
6528,Teruel,0-15 años,Españoles,Hombres,2021,7.921,44
6529,Teruel,0-15 años,Españoles,Hombres,2020,7.966,44
6530,Teruel,0-15 años,Españoles,Hombres,2019,8.064,44
6531,Teruel,0-15 años,Españoles,Mujeres,2021,7.608,44
6532,Teruel,0-15 años,Españoles,Mujeres,2020,7.628,44
6533,Teruel,0-15 años,Españoles,Mujeres,2019,7.705,44
6534,Teruel,0-15 años,Extranjeros,Ambos sexos,2021,2.986,44
6535,Teruel,0-15 años,Extranjeros,Ambos sexos,2020,2.906,44
6536,Teruel,0-15 años,Extranjeros,Ambos sexos,2019,2.774,44
6537,Teruel,0-15 años,Extranjeros,Hombres,2021,1.503,44
6538,Teruel,0-15 años,Extranjeros,Hombres,2020,1.473,44
6539,Teruel,0-15 años,Extranjeros,Hombres,2019,1.397,44
6540,Teruel,0-15 años,Extranjeros,Mujeres,2021,1.483,44
6541,Teruel,0-15 años,Extranjeros,Mujeres,2020,1.433,44
6542,Teruel,0-15 años,Extranjeros,Mujeres,2019,1.377,44
6543,Teruel,0-15 años,Extranjeros,Ambos sexos,2021,"16,13",44
6544,Teruel,0-15 años,Extranjeros,Ambos sexos,2020,"15,71",44
6545,Teruel,0-15 años,Extranjeros,Ambos sexos,2019,"14,96",44
6546,Teruel,0-15 años,Extranjeros,Hombres,2021,"15,95",44
6547,Teruel,0-15 años,Extranjeros,Hombres,2020,"15,61",44
6548,Teruel,0-15 años,Extranjeros,Hombres,2019,"14,77",44
6549,Teruel,0-15 años,Extranjeros,Mujeres,2021,"16,31",44
6550,Teruel,0-15 años,Extranjeros,Mujeres,2020,"15,82",44
6551,Teruel,0-15 años,Extranjeros,Mujeres,2019,"15,16",44
6552,Teruel,16-64 años,TOTAL,Ambos sexos,2021,83.969,44
6553,Teruel,16-64 años,TOTAL,Ambos sexos,2020,83.528,44
6554,Teruel,16-64 años,TOTAL,Ambos sexos,2019,83.277,44
6555,Teruel,16-64 años,TOTAL,Hombres,2021,44.038,44
6556,Teruel,16-64 años,TOTAL,Hombres,2020,43.734,44
6557,Teruel,16-64 años,TOTAL,Hombres,2019,43.626,44
6558,Teruel,16-64 años,TOTAL,Mujeres,2021,39.931,44
6559,Teruel,16-64 años,TOTAL,Mujeres,2020,39.794,44
6560,Teruel,16-64 años,TOTAL,Mujeres,2019,39.651,44
6561,Teruel,16-64 años,Españoles,Ambos sexos,2021,72.197,44
6562,Teruel,16-64 años,Españoles,Ambos sexos,2020,72.106,44
6563,Teruel,16-64 años,Españoles,Ambos sexos,2019,72.577,44
6564,Teruel,16-64 años,Españoles,Hombres,2021,37.885,44
6565,Teruel,16-64 años,Españoles,Hombres,2020,37.786,44
6566,Teruel,16-64 años,Españoles,Hombres,2019,38.046,44
6567,Teruel,16-64 años,Españoles,Mujeres,2021,34.312,44
6568,Teruel,16-64 años,Españoles,Mujeres,2020,34.320,44
6569,Teruel,16-64 años,Españoles,Mujeres,2019,34.531,44
6570,Teruel,16-64 años,Extranjeros,Ambos sexos,2021,11.772,44
6571,Teruel,16-64 años,Extranjeros,Ambos sexos,2020,11.422,44
6572,Teruel,16-64 años,Extranjeros,Ambos sexos,2019,10.700,44
6573,Teruel,16-64 años,Extranjeros,Hombres,2021,6.153,44
6574,Teruel,16-64 años,Extranjeros,Hombres,2020,5.948,44
6575,Teruel,16-64 años,Extranjeros,Hombres,2019,5.580,44
6576,Teruel,16-64 años,Extranjeros,Mujeres,2021,5.619,44
6577,Teruel,16-64 años,Extranjeros,Mujeres,2020,5.474,44
6578,Teruel,16-64 años,Extranjeros,Mujeres,2019,5.120,44
6579,Teruel,16-64 años,Extranjeros,Ambos sexos,2021,"14,02",44
6580,Teruel,16-64 años,Extranjeros,Ambos sexos,2020,"13,67",44
6581,Teruel,16-64 años,Extranjeros,Ambos sexos,2019,"12,85",44
6582,Teruel,16-64 años,Extranjeros,Hombres,2021,"13,97",44
6583,Teruel,16-64 años,Extranjeros,Hombres,2020,"13,60",44
6584,Teruel,16-64 años,Extranjeros,Hombres,2019,"12,79",44
6585,Teruel,16-64 años,Extranjeros,Mujeres,2021,"14,07",44
6586,Teruel,16-64 años,Extranjeros,Mujeres,2020,"13,76",44
6587,Teruel,16-64 años,Extranjeros,Mujeres,2019,"12,91",44
6588,Teruel,65 y más,TOTAL,Ambos sexos,2021,32.061,44
6589,Teruel,65 y más,TOTAL,Ambos sexos,2020,32.148,44
6590,Teruel,65 y más,TOTAL,Ambos sexos,2019,32.317,44
6591,Teruel,65 y más,TOTAL,Hombres,2021,14.825,44
6592,Teruel,65 y más,TOTAL,Hombres,2020,14.802,44
6593,Teruel,65 y más,TOTAL,Hombres,2019,14.840,44
6594,Teruel,65 y más,TOTAL,Mujeres,2021,17.236,44
6595,Teruel,65 y más,TOTAL,Mujeres,2020,17.346,44
6596,Teruel,65 y más,TOTAL,Mujeres,2019,17.477,44
6597,Teruel,65 y más,Españoles,Ambos sexos,2021,31.580,44
6598,Teruel,65 y más,Españoles,Ambos sexos,2020,31.720,44
6599,Teruel,65 y más,Españoles,Ambos sexos,2019,31.946,44
6600,Teruel,65 y más,Españoles,Hombres,2021,14.610,44
6601,Teruel,65 y más,Españoles,Hombres,2020,14.614,44
6602,Teruel,65 y más,Españoles,Hombres,2019,14.679,44
6603,Teruel,65 y más,Españoles,Mujeres,2021,16.970,44
6604,Teruel,65 y más,Españoles,Mujeres,2020,17.106,44
6605,Teruel,65 y más,Españoles,Mujeres,2019,17.267,44
6606,Teruel,65 y más,Extranjeros,Ambos sexos,2021,481,44
6607,Teruel,65 y más,Extranjeros,Ambos sexos,2020,428,44
6608,Teruel,65 y más,Extranjeros,Ambos sexos,2019,371,44
6609,Teruel,65 y más,Extranjeros,Hombres,2021,215,44
6610,Teruel,65 y más,Extranjeros,Hombres,2020,188,44
6611,Teruel,65 y más,Extranjeros,Hombres,2019,161,44
6612,Teruel,65 y más,Extranjeros,Mujeres,2021,266,44
6613,Teruel,65 y más,Extranjeros,Mujeres,2020,240,44
6614,Teruel,65 y más,Extranjeros,Mujeres,2019,210,44
6615,Teruel,65 y más,Extranjeros,Ambos sexos,2021,"1,50",44
6616,Teruel,65 y más,Extranjeros,Ambos sexos,2020,"1,33",44
6617,Teruel,65 y más,Extranjeros,Ambos sexos,2019,"1,15",44
6618,Teruel,65 y más,Extranjeros,Hombres,2021,"1,45",44
6619,Teruel,65 y más,Extranjeros,Hombres,2020,"1,27",44
6620,Teruel,65 y más,Extranjeros,Hombres,2019,"1,08",44
6621,Teruel,65 y más,Extranjeros,Mujeres,2021,"1,54",44
6622,Teruel,65 y más,Extranjeros,Mujeres,2020,"1,38",44
6623,Teruel,65 y más,Extranjeros,Mujeres,2019,"1,20",44
6660,Toledo,0-15 años,TOTAL,Ambos sexos,2021,120.266,45
6661,Toledo,0-15 años,TOTAL,Ambos sexos,2020,121.067,45
6662,Toledo,0-15 años,TOTAL,Ambos sexos,2019,120.572,45
6663,Toledo,0-15 años,TOTAL,Hombres,2021,61.907,45
6664,Toledo,0-15 años,TOTAL,Hombres,2020,62.293,45
6665,Toledo,0-15 años,TOTAL,Hombres,2019,61.956,45
6666,Toledo,0-15 años,TOTAL,Mujeres,2021,58.359,45
6667,Toledo,0-15 años,TOTAL,Mujeres,2020,58.774,45
6668,Toledo,0-15 años,TOTAL,Mujeres,2019,58.616,45
6669,Toledo,0-15 años,Españoles,Ambos sexos,2021,106.251,45
6670,Toledo,0-15 años,Españoles,Ambos sexos,2020,107.062,45
6671,Toledo,0-15 años,Españoles,Ambos sexos,2019,107.740,45
6672,Toledo,0-15 años,Españoles,Hombres,2021,54.801,45
6673,Toledo,0-15 años,Españoles,Hombres,2020,55.229,45
6674,Toledo,0-15 años,Españoles,Hombres,2019,55.482,45
6675,Toledo,0-15 años,Españoles,Mujeres,2021,51.450,45
6676,Toledo,0-15 años,Españoles,Mujeres,2020,51.833,45
6677,Toledo,0-15 años,Españoles,Mujeres,2019,52.258,45
6678,Toledo,0-15 años,Extranjeros,Ambos sexos,2021,14.015,45
6679,Toledo,0-15 años,Extranjeros,Ambos sexos,2020,14.005,45
6680,Toledo,0-15 años,Extranjeros,Ambos sexos,2019,12.832,45
6681,Toledo,0-15 años,Extranjeros,Hombres,2021,7.106,45
6682,Toledo,0-15 años,Extranjeros,Hombres,2020,7.064,45
6683,Toledo,0-15 años,Extranjeros,Hombres,2019,6.474,45
6684,Toledo,0-15 años,Extranjeros,Mujeres,2021,6.909,45
6685,Toledo,0-15 años,Extranjeros,Mujeres,2020,6.941,45
6686,Toledo,0-15 años,Extranjeros,Mujeres,2019,6.358,45
6687,Toledo,0-15 años,Extranjeros,Ambos sexos,2021,"11,65",45
6688,Toledo,0-15 años,Extranjeros,Ambos sexos,2020,"11,57",45
6689,Toledo,0-15 años,Extranjeros,Ambos sexos,2019,"10,64",45
6690,Toledo,0-15 años,Extranjeros,Hombres,2021,"11,48",45
6691,Toledo,0-15 años,Extranjeros,Hombres,2020,"11,34",45
6692,Toledo,0-15 años,Extranjeros,Hombres,2019,"10,45",45
6693,Toledo,0-15 años,Extranjeros,Mujeres,2021,"11,84",45
6694,Toledo,0-15 años,Extranjeros,Mujeres,2020,"11,81",45
6695,Toledo,0-15 años,Extranjeros,Mujeres,2019,"10,85",45
6696,Toledo,16-64 años,TOTAL,Ambos sexos,2021,462.147,45
6697,Toledo,16-64 años,TOTAL,Ambos sexos,2020,456.363,45
6698,Toledo,16-64 años,TOTAL,Ambos sexos,2019,449.896,45
6699,Toledo,16-64 años,TOTAL,Hombres,2021,237.145,45
6700,Toledo,16-64 años,TOTAL,Hombres,2020,234.270,45
6701,Toledo,16-64 años,TOTAL,Hombres,2019,231.187,45
6702,Toledo,16-64 años,TOTAL,Mujeres,2021,225.002,45
6703,Toledo,16-64 años,TOTAL,Mujeres,2020,222.093,45
6704,Toledo,16-64 años,TOTAL,Mujeres,2019,218.709,45
6705,Toledo,16-64 años,Españoles,Ambos sexos,2021,405.778,45
6706,Toledo,16-64 años,Españoles,Ambos sexos,2020,400.801,45
6707,Toledo,16-64 años,Españoles,Ambos sexos,2019,399.508,45
6708,Toledo,16-64 años,Españoles,Hombres,2021,208.828,45
6709,Toledo,16-64 años,Españoles,Hombres,2020,206.365,45
6710,Toledo,16-64 años,Españoles,Hombres,2019,205.858,45
6711,Toledo,16-64 años,Españoles,Mujeres,2021,196.950,45
6712,Toledo,16-64 años,Españoles,Mujeres,2020,194.436,45
6713,Toledo,16-64 años,Españoles,Mujeres,2019,193.650,45
6714,Toledo,16-64 años,Extranjeros,Ambos sexos,2021,56.369,45
6715,Toledo,16-64 años,Extranjeros,Ambos sexos,2020,55.562,45
6716,Toledo,16-64 años,Extranjeros,Ambos sexos,2019,50.388,45
6717,Toledo,16-64 años,Extranjeros,Hombres,2021,28.317,45
6718,Toledo,16-64 años,Extranjeros,Hombres,2020,27.905,45
6719,Toledo,16-64 años,Extranjeros,Hombres,2019,25.329,45
6720,Toledo,16-64 años,Extranjeros,Mujeres,2021,28.052,45
6721,Toledo,16-64 años,Extranjeros,Mujeres,2020,27.657,45
6722,Toledo,16-64 años,Extranjeros,Mujeres,2019,25.059,45
6723,Toledo,16-64 años,Extranjeros,Ambos sexos,2021,"12,20",45
6724,Toledo,16-64 años,Extranjeros,Ambos sexos,2020,"12,17",45
6725,Toledo,16-64 años,Extranjeros,Ambos sexos,2019,"11,20",45
6726,Toledo,16-64 años,Extranjeros,Hombres,2021,"11,94",45
6727,Toledo,16-64 años,Extranjeros,Hombres,2020,"11,91",45
6728,Toledo,16-64 años,Extranjeros,Hombres,2019,"10,96",45
6729,Toledo,16-64 años,Extranjeros,Mujeres,2021,"12,47",45
6730,Toledo,16-64 años,Extranjeros,Mujeres,2020,"12,45",45
6731,Toledo,16-64 años,Extranjeros,Mujeres,2019,"11,46",45
6732,Toledo,65 y más,TOTAL,Ambos sexos,2021,126.990,45
6733,Toledo,65 y más,TOTAL,Ambos sexos,2020,126.342,45
6734,Toledo,65 y más,TOTAL,Ambos sexos,2019,124.376,45
6735,Toledo,65 y más,TOTAL,Hombres,2021,57.366,45
6736,Toledo,65 y más,TOTAL,Hombres,2020,56.985,45
6737,Toledo,65 y más,TOTAL,Hombres,2019,55.947,45
6738,Toledo,65 y más,TOTAL,Mujeres,2021,69.624,45
6739,Toledo,65 y más,TOTAL,Mujeres,2020,69.357,45
6740,Toledo,65 y más,TOTAL,Mujeres,2019,68.429,45
6741,Toledo,65 y más,Españoles,Ambos sexos,2021,124.374,45
6742,Toledo,65 y más,Españoles,Ambos sexos,2020,123.942,45
6743,Toledo,65 y más,Españoles,Ambos sexos,2019,122.370,45
6744,Toledo,65 y más,Españoles,Hombres,2021,56.369,45
6745,Toledo,65 y más,Españoles,Hombres,2020,56.065,45
6746,Toledo,65 y más,Españoles,Hombres,2019,55.165,45
6747,Toledo,65 y más,Españoles,Mujeres,2021,68.005,45
6748,Toledo,65 y más,Españoles,Mujeres,2020,67.877,45
